"PLOS"	"Zootaxa"	"BMC"
262674	402533	1073342
262692	402938	1073717
262782	402951	1074307
262817	403133	1074499
262905	403157	1074568
262954	403232	1074633
262956	403240	1074745
263020	403273	1075015
263112	403278	1075050
263118	403289	1075242
263147	403326	1076215
263201	403380	1076410
263201	403612	1076446
263296	403675	1077307
263298	403844	1077664
263374	403885	1077716
263409	403939	1077921
263409	403952	1078005
263458	404033	1078440
263492	404044	1078572
263609	404063	1078762
263630	404122	1079148
263822	404218	1079269
263862	404219	1079842
263885	404326	1079975
263895	404428	1081903
263895	404446	1082386
263895	404462	1082630
263895	404491	1083078
263940	404652	1083145
263944	404688	1083498
263959	404727	1084513
264050	404803	1084727
264120	404982	1084998
264193	405037	1085151
264276	405174	1085768
264315	405239	1085939
264374	405348	1085944
264414	405449	1086389
264481	405460	1086707
264508	405517	1086935
264516	405845	1087090
264644	405945	1087335
264646	406078	1087978
264669	406150	1088200
264695	406382	1088291
264808	406415	1088940
264823	406431	1089027
264956	406507	1089699
265060	406509	1091363
265095	406542	1091995
265095	406831	1092441
265136	406927	1092483
265178	407029	1092528
265185	407235	1092614
265274	407561	1092851
265335	407584	1092933
265354	407683	1092938
265407	407873	1093400
265427	407932	1093735
265508	408116	1094349
265536	408185	1094595
265601	408194	1095005
265604	408229	1095009
265622	408236	1095193
265671	408303	1095295
265766	408304	1095337
265771	408495	1096797
265775	408973	1096806
265785	409225	1096826
265849	409285	1097053
265876	409335	1097063
265997	409435	1097237
266228	409510	1098350
266266	409614	1098931
266400	409619	1099206
266427	409811	1099311
266427	409823	1099547
266470	409890	1099728
266501	409900	1100957
266528	410022	1101216
266565	410036	1101365
266575	410130	1102686
266587	410339	1103029
266673	410467	1103248
266712	411087	1103421
266712	411117	1103435
266718	411172	1103729
266743	411200	1103775
266792	411222	1103987
266798	411383	1104221
266834	411470	1104487
266851	411494	1104613
266857	411520	1104833
266887	411666	1105895
266906	411682	1106111
266994	411871	1106759
267011	412070	1107232
267049	412156	1107404
267140	412187	1110158
267154	412354	1110474
267171	412525	1110754
267231	412658	1111361
267399	413135	1112147
267402	413177	1112262
267414	413315	1112743
267479	413428	1112808
267479	413438	1113368
267498	413449	1113428
267624	413591	1113836
267752	413706	1115172
267773	413836	1115180
267860	413863	1115339
267885	413940	1115356
267990	414021	1115786
268016	414606	1115831
268032	414764	1115851
268040	414818	1116470
268194	414969	1117012
268242	415215	1117341
268252	415243	1117566
268279	415349	1118143
268305	415508	1118159
268370	415642	1118249
268396	415780	1118543
268474	415817	1118859
268552	416094	1119157
268590	416128	1119260
268634	416355	1119691
268762	416426	1119727
268853	416700	1120395
268870	416756	1120536
268875	417034	1120949
269022	417041	1121703
269142	417105	1121889
269194	417222	1122021
269310	417441	1122793
269349	417554	1122871
269364	417789	1123076
269418	417873	1123182
269479	417901	1123703
269485	418230	1123933
269488	418244	1125131
269540	418256	1126299
269677	418301	1126370
269714	418348	1126559
269753	418455	1126661
269794	418576	1126890
269843	418716	1126892
269910	418734	1127014
269942	419037	1127624
269956	419251	1127739
270001	419330	1127819
270003	419455	1127830
270066	419471	1128452
270114	419552	1128536
270157	419628	1128844
270311	419701	1129491
270618	419827	1129522
270689	419929	1129589
270705	419932	1129610
270705	419981	1129703
270800	419998	1129985
270879	420232	1130122
270966	420270	1130309
271037	420446	1130359
271069	420758	1130604
271148	420786	1130786
271198	420931	1130949
271219	420941	1131171
271239	421031	1131437
271307	421072	1131826
271316	421078	1132974
271348	421201	1133036
271435	421223	1133128
271587	421229	1134678
271643	421275	1134714
271718	421313	1134882
271732	421498	1135185
271732	421537	1136801
271752	421634	1137063
271755	421634	1137120
271797	421672	1137951
271819	421729	1138320
271826	421753	1138845
271834	421805	1139091
271844	421906	1139138
271867	421968	1139222
271871	422014	1140077
271877	422056	1140315
271879	422063	1140344
271880	422103	1140510
271897	422210	1140834
271898	422263	1141100
271902	422264	1141169
271903	422277	1141359
271903	422510	1141476
271925	422688	1141637
271999	422797	1141680
272007	422799	1142028
272046	422978	1142825
272064	423027	1142921
272108	423093	1142974
272192	423178	1143653
272193	423301	1144693
272270	423369	1144761
272278	423588	1144842
272340	423669	1144986
272446	423854	1146558
272457	423859	1146589
272469	423896	1146590
272482	424007	1146730
272550	424123	1147137
272598	424217	1147600
272606	424338	1147733
272614	424398	1147765
272633	424405	1148356
272702	424436	1148766
272740	424461	1148879
272759	424541	1149057
272761	424596	1149110
272821	424847	1149272
272856	424921	1149283
272962	424974	1149327
272972	424982	1149628
273189	425050	1149749
273189	425108	1150745
273232	425256	1150998
273416	425295	1151031
273533	425674	1151777
273535	425962	1151935
273578	426045	1152039
273665	426130	1152091
273665	426245	1152188
273671	426302	1152751
273715	426388	1154154
273720	426552	1154354
273732	426612	1154687
273780	426818	1155329
273782	426988	1155846
273828	427121	1155982
273898	427242	1156167
273902	427445	1156261
273915	428083	1158367
273955	428089	1158407
274009	428231	1158641
274045	428322	1158872
274116	428612	1159589
274120	428758	1159642
274190	428788	1159814
274287	428961	1160092
274323	429270	1160581
274356	429339	1161140
274377	429610	1161681
274488	429696	1162025
274585	430055	1162068
274648	430114	1162606
274681	430124	1162949
274890	430392	1163148
274959	430602	1164078
274983	430630	1164299
275039	430826	1164617
275044	430840	1164957
275052	431082	1165062
275077	431292	1165376
275111	431305	1165395
275147	431307	1165689
275246	431449	1166422
275258	431650	1166533
275277	431916	1166705
275376	431956	1167087
275380	432029	1167317
275382	432298	1167602
275385	432320	1168282
275450	432515	1168572
275474	432527	1168616
275474	432716	1168959
275482	432949	1170001
275572	433012	1170941
275597	433088	1171546
275748	433120	1171672
275759	433182	1173955
275839	433293	1175238
275859	433412	1175309
275880	433474	1175670
275908	433478	1175943
275933	433565	1176150
275939	433671	1176532
276082	433730	1176586
276193	433808	1176616
276203	433809	1176924
276240	433905	1177228
276419	433926	1177487
276424	433999	1177829
276460	434179	1177948
276508	434225	1178323
276557	434234	1178385
276571	434312	1179253
276816	434512	1179499
276862	434559	1179538
276879	434766	1179737
276914	435259	1180311
277026	435629	1181318
277085	435692	1181330
277087	435711	1181427
277096	435807	1181455
277425	435838	1181875
277450	435935	1182259
277453	436100	1183341
277457	436152	1183812
277461	436280	1183826
277663	436333	1183980
277727	436459	1184168
277731	436473	1184178
277756	436509	1184327
277756	436532	1184389
277857	436558	1184853
277863	436672	1185065
277893	436674	1185285
277934	436871	1185514
277942	436888	1186507
277987	436990	1186853
278005	437210	1186908
278022	437250	1188145
278083	437486	1188236
278109	437712	1188566
278147	437761	1188630
278147	437780	1188636
278151	437828	1188785
278350	437865	1188927
278350	437877	1188947
278415	438002	1189260
278517	438141	1189412
278664	438177	1189450
278668	438233	1189660
278752	438264	1190045
278759	438313	1190400
278934	438387	1190474
279059	438388	1190985
279083	438436	1191024
279103	438506	1191062
279134	438563	1191097
279167	438738	1191233
279228	438824	1191264
279253	438979	1191277
279372	438996	1191389
279476	439084	1191433
279624	439095	1191561
279691	439316	1192089
279761	439333	1192093
279785	439363	1192534
279836	439789	1192586
279917	439896	1193530
279935	440135	1193618
280085	440266	1193672
280106	440399	1193766
280208	440651	1194053
280219	440674	1194749
280256	440736	1194878
280299	440769	1194976
280317	440936	1195137
280332	440940	1195148
280337	441052	1195434
280365	441088	1196389
280365	441471	1196668
280369	441536	1196828
280382	441845	1197000
280402	441863	1197230
280488	441902	1197852
280532	441926	1198086
280532	441989	1198233
280557	442209	1198474
280593	442545	1198727
280599	442648	1198744
280648	442658	1198912
280669	442725	1199017
280743	442927	1199054
280827	442964	1199681
280858	443023	1199914
280911	443209	1200816
280988	443346	1200822
281038	443561	1201539
281039	443824	1201800
281050	443945	1203162
281059	444136	1203280
281102	444207	1203902
281173	444299	1204295
281250	444299	1204938
281274	444382	1205147
281342	444451	1205220
281370	444583	1205526
281386	444601	1205584
281439	444752	1205662
281490	444856	1206276
281671	444916	1207467
281671	445118	1207725
281679	445273	1207916
281709	445361	1208333
281772	445433	1208706
281772	445529	1209103
281790	445614	1209818
281813	445665	1210110
281880	445671	1210903
281889	445836	1211300
281905	445864	1211695
281931	445985	1212149
281933	446083	1212427
282049	446151	1212628
282082	446252	1212891
282189	446275	1212923
282271	446291	1213995
282306	446297	1214129
282363	446389	1214365
282466	446606	1214740
282662	446611	1214809
282726	446612	1214957
282742	446644	1215420
282763	446689	1215919
282821	446810	1215983
282889	446952	1216306
282896	447002	1216581
282917	447038	1216617
282957	447060	1217178
283016	447126	1217554
283029	447233	1217711
283029	447394	1218130
283122	447407	1218558
283140	447426	1219143
283140	447469	1219158
283140	447576	1219208
283150	447633	1219286
283156	447980	1219370
283209	448118	1219627
283263	448265	1220522
283320	448294	1222526
283329	448498	1222853
283330	448663	1223386
283330	448693	1224146
283331	448831	1224452
283331	448992	1224484
283331	448998	1224496
283332	449019	1224518
283333	449989	1224634
283365	450034	1224798
283376	450215	1224949
283439	450228	1225039
283475	450233	1225076
283543	450362	1225275
283559	450542	1225850
283569	450576	1225985
283606	450777	1226767
283839	450850	1226956
283875	450934	1227117
283936	451052	1227186
283961	451175	1228735
283986	451201	1229328
284003	451242	1230262
284080	451352	1230483
284154	451584	1231072
284178	451834	1231476
284474	451844	1231510
284513	452248	1232071
284571	452253	1232132
284629	452570	1232400
284634	452644	1233111
284771	452652	1233992
284798	452686	1234348
284807	452775	1234522
284816	453002	1234610
284836	453218	1234926
284836	453241	1235005
284836	453422	1235036
284836	453513	1235354
284836	453589	1235766
284862	453728	1235916
284922	453849	1235983
284934	453893	1236369
285055	453910	1236642
285055	454163	1236698
285077	454201	1236900
285098	454243	1236974
285099	454493	1237666
285201	454532	1237733
285202	454549	1238947
285288	454649	1239470
285310	454901	1239788
285331	454925	1239798
285341	455179	1240227
285353	455196	1240905
285436	455309	1241710
285484	455393	1242000
285485	455459	1242023
285600	455479	1242400
285605	455710	1242457
285681	455825	1242503
285698	455990	1242931
285751	456159	1242960
285799	456207	1243199
285814	456243	1243809
285878	456244	1244112
285940	456263	1244276
285964	456264	1244354
286003	456317	1245350
286004	456417	1245514
286048	456436	1245584
286091	456569	1245907
286155	456663	1246285
286162	456676	1246957
286184	456817	1247125
286197	456825	1247242
286221	457182	1247535
286250	457427	1247536
286295	457540	1248148
286299	457548	1248357
286339	457619	1248708
286405	457703	1248876
286423	457746	1249097
286496	458093	1251052
286540	458127	1252204
286573	458238	1252520
286604	458247	1252843
286780	458352	1253163
286841	458604	1253403
286842	458618	1253988
286866	458731	1254126
286866	458840	1254145
287033	458841	1254184
287125	459059	1254200
287143	459094	1255848
287178	459227	1256156
287182	459748	1256285
287350	459872	1256288
287354	459887	1256931
287396	460063	1257208
287406	460088	1257387
287578	460158	1257654
287582	460212	1258568
287667	460238	1258740
287691	460264	1260055
287696	460355	1260978
287732	460452	1261017
287761	460533	1261193
287992	460545	1261293
287992	460756	1261489
288100	460856	1262332
288200	460909	1262545
288207	460953	1263038
288213	461112	1263198
288279	461333	1263333
288280	461475	1263338
288281	461646	1263741
288323	461735	1264098
288455	461811	1264869
288578	461923	1266087
288585	462064	1266766
288607	462111	1267156
288615	462152	1267809
288701	462297	1268010
288747	462343	1268288
288752	462392	1268523
288792	462431	1268719
288842	462506	1269122
288856	462726	1269500
288956	463056	1270021
289056	463067	1271325
289115	463151	1272114
289137	463191	1272464
289142	463285	1272595
289186	463585	1273301
289201	463601	1273302
289201	463766	1273513
289246	463913	1273559
289322	464008	1274065
289347	464122	1274397
289546	464255	1274580
289638	464256	1274804
289660	464317	1274834
289661	464398	1275023
